type,dataset,ortho_files,shapes_file,channels,centroid_x,centroid_y,threshold,pixels,gid,pixels_after_threshold,altezza_mean,altezza_median,altezza_std,altezza_max,altezza_min,summation
tif_multichannel,240219_dem,/home/polyploidbreeding/rilievi_aerofotogrammetrici//240219_21 Fiorenzuola/EXPORT/240219_F_DEM_v001.tif,/home/polyploidbreeding/rilievi_aerofotogrammetrici//Fiorenzuola-SHAPE/Fiorenzuola.shp,altezza,570301.9961323388,4974987.1818872895,,42653,16,42653,125.79232410381452,125.79168701171876,0.0123124359492056,125.84826,125.75846,5365420.0
tif_multichannel,240219_dem,/home/polyploidbreeding/rilievi_aerofotogrammetrici//240219_21 Fiorenzuola/EXPORT/240219_F_DEM_v001.tif,/home/polyploidbreeding/rilievi_aerofotogrammetrici//Fiorenzuola-SHAPE/Fiorenzuola.shp,altezza,570300.8497063516,4974984.486250955,,42464,33,42464,125.82443952524493,125.82452392578124,0.0125565380139928,125.86853,125.77733,5343009.0
tif_multichannel,240219_dem,/home/polyploidbreeding/rilievi_aerofotogrammetrici//240219_21 Fiorenzuola/EXPORT/240219_F_DEM_v001.tif,/home/polyploidbreeding/rilievi_aerofotogrammetrici//Fiorenzuola-SHAPE/Fiorenzuola.shp,altezza,570299.7018012032,4974981.791439302,,42772,40,42772,125.84491022164032,125.84671020507812,0.0143995541200849,125.90308,125.80239,5382638.5
tif_multichannel,240219_dem,/home/polyploidbreeding/rilievi_aerofotogrammetrici//240219_21 Fiorenzuola/EXPORT/240219_F_DEM_v001.tif,/home/polyploidbreeding/rilievi_aerofotogrammetrici//Fiorenzuola-SHAPE/Fiorenzuola.shp,altezza,570298.5504402192,4974979.094062174,,42580,57,42580,125.87613903240958,125.87581634521484,0.0177055256464376,125.94139,125.823975,5359806.0
tif_multichannel,240219_dem,/home/polyploidbreeding/rilievi_aerofotogrammetrici//240219_21 Fiorenzuola/EXPORT/240219_F_DEM_v001.tif,/home/polyploidbreeding/rilievi_aerofotogrammetrici//Fiorenzuola-SHAPE/Fiorenzuola.shp,altezza,570297.4025305595,4974976.399256664,,42659,64,42659,125.89161724372347,125.8927001953125,0.0148108948559364,125.96045,125.847466,5370410.5
tif_multichannel,240219_dem,/home/polyploidbreeding/rilievi_aerofotogrammetrici//240219_21 Fiorenzuola/EXPORT/240219_F_DEM_v001.tif,/home/polyploidbreeding/rilievi_aerofotogrammetrici//Fiorenzuola-SHAPE/Fiorenzuola.shp,altezza,570296.2561005765,4974973.70362124,,42466,81,42466,125.89284368671407,125.89271545410156,0.0130999297405445,125.9352,125.86074,5346165.5
tif_multichannel,240219_dem,/home/polyploidbreeding/rilievi_aerofotogrammetrici//240219_21 Fiorenzuola/EXPORT/240219_F_DEM_v001.tif,/home/polyploidbreeding/rilievi_aerofotogrammetrici//Fiorenzuola-SHAPE/Fiorenzuola.shp,altezza,570295.1096695964,4974971.007986043,,42655,88,42655,125.90139491267144,125.90159606933594,0.0116218465362876,125.93903,125.87294,5370324.0
tif_multichannel,240219_dem,/home/polyploidbreeding/rilievi_aerofotogrammetrici//240219_21 Fiorenzuola/EXPORT/240219_F_DEM_v001.tif,/home/polyploidbreeding/rilievi_aerofotogrammetrici//Fiorenzuola-SHAPE/Fiorenzuola.shp,altezza,570293.9617569398,4974968.313181214,,42578,105,42578,125.924127483677,125.92250061035156,0.0155278291533593,125.99878,125.884865,5361597.5
tif_multichannel,240219_dem,/home/polyploidbreeding/rilievi_aerofotogrammetrici//240219_21 Fiorenzuola/EXPORT/240219_F_DEM_v001.tif,/home/polyploidbreeding/rilievi_aerofotogrammetrici//Fiorenzuola-SHAPE/Fiorenzuola.shp,altezza,570292.8103909517,4974965.615805229,,42776,112,42776,125.93931176360576,125.93840026855467,0.0123469827279543,126.01157,125.90278,5387180.0
tif_multichannel,240219_dem,/home/polyploidbreeding/rilievi_aerofotogrammetrici//240219_21 Fiorenzuola/EXPORT/240219_F_DEM_v001.tif,/home/polyploidbreeding/rilievi_aerofotogrammetrici//Fiorenzuola-SHAPE/Fiorenzuola.shp,altezza,570291.6624788048,4974962.920995173,,42460,129,42460,125.93842439943477,125.93840026855467,0.0147871376970574,126.012634,125.904465,5347345.5
tif_multichannel,240219_dem,/home/polyploidbreeding/rilievi_aerofotogrammetrici//240219_21 Fiorenzuola/EXPORT/240219_F_DEM_v001.tif,/home/polyploidbreeding/rilievi_aerofotogrammetrici//Fiorenzuola-SHAPE/Fiorenzuola.shp,altezza,570290.5160438289,4974960.225360884,,42658,136,42658,125.95738196821227,125.9576644897461,0.0206939643122319,126.03372,125.911194,5373090.0
tif_multichannel,240219_dem,/home/polyploidbreeding/rilievi_aerofotogrammetrici//240219_21 Fiorenzuola/EXPORT/240219_F_DEM_v001.tif,/home/polyploidbreeding/rilievi_aerofotogrammetrici//Fiorenzuola-SHAPE/Fiorenzuola.shp,altezza,570289.3681271744,4974957.530556968,,42586,153,42586,125.97080026299724,125.97108459472656,0.0232653187730326,126.053665,125.91475,5364592.5
tif_multichannel,240219_dem,/home/polyploidbreeding/rilievi_aerofotogrammetrici//240219_21 Fiorenzuola/EXPORT/240219_F_DEM_v001.tif,/home/polyploidbreeding/rilievi_aerofotogrammetrici//Fiorenzuola-SHAPE/Fiorenzuola.shp,altezza,570288.2167571817,4974954.833181898,,42771,160,42771,125.9963760491922,125.99542999267578,0.0209796582073927,126.0801,125.94156,5388991.0
tif_multichannel,240219_dem,/home/polyploidbreeding/rilievi_aerofotogrammetrici//240219_21 Fiorenzuola/EXPORT/240219_F_DEM_v001.tif,/home/polyploidbreeding/rilievi_aerofotogrammetrici//Fiorenzuola-SHAPE/Fiorenzuola.shp,altezza,570287.0688410366,4974952.138372751,,42466,177,42466,125.9960909904394,125.99462890625,0.0186698423691934,126.06449,125.950165,5350550.0
tif_multichannel,240219_dem,/home/polyploidbreeding/rilievi_aerofotogrammetrici//240219_21 Fiorenzuola/EXPORT/240219_F_DEM_v001.tif,/home/polyploidbreeding/rilievi_aerofotogrammetrici//Fiorenzuola-SHAPE/Fiorenzuola.shp,altezza,570285.922402065,4974949.442739374,,42656,184,42656,126.0011135596399,125.99990844726562,0.0150278182345446,126.058014,125.95728,5374703.5
tif_multichannel,240219_dem,/home/polyploidbreeding/rilievi_aerofotogrammetrici//240219_21 Fiorenzuola/EXPORT/240219_F_DEM_v001.tif,/home/polyploidbreeding/rilievi_aerofotogrammetrici//Fiorenzuola-SHAPE/Fiorenzuola.shp,altezza,570284.7759620942,4974946.747106224,,42465,201,42465,126.01462380784176,126.01275634765624,0.01471108327142,126.07572,125.979195,5351211.0
tif_multichannel,240219_dem,/home/polyploidbreeding/rilievi_aerofotogrammetrici//240219_21 Fiorenzuola/EXPORT/240219_F_DEM_v001.tif,/home/polyploidbreeding/rilievi_aerofotogrammetrici//Fiorenzuola-SHAPE/Fiorenzuola.shp,altezza,570283.6255751844,4974944.051429987,,42969,208,42969,126.02812492727315,126.02651977539062,0.0124748668361994,126.07813,125.995094,5415302.5
tif_multichannel,240219_dem,/home/polyploidbreeding/rilievi_aerofotogrammetrici//240219_21 Fiorenzuola/EXPORT/240219_F_DEM_v001.tif,/home/polyploidbreeding/rilievi_aerofotogrammetrici//Fiorenzuola-SHAPE/Fiorenzuola.shp,altezza,570282.4751872721,4974941.355753976,,42464,225,42464,126.03850320271287,126.03711700439452,0.0121756349781924,126.09794,126.01047,5352099.0
tif_multichannel,240219_dem,/home/polyploidbreeding/rilievi_aerofotogrammetrici//240219_21 Fiorenzuola/EXPORT/240219_F_DEM_v001.tif,/home/polyploidbreeding/rilievi_aerofotogrammetrici//Fiorenzuola-SHAPE/Fiorenzuola.shp,altezza,570280.7864597788,4974937.350927507,,42659,232,42659,126.05915516069294,126.05818939208984,0.0130940268574964,126.12287,126.0236,5377557.5
tif_multichannel,240219_dem,/home/polyploidbreeding/rilievi_aerofotogrammetrici//240219_21 Fiorenzuola/EXPORT/240219_F_DEM_v001.tif,/home/polyploidbreeding/rilievi_aerofotogrammetrici//Fiorenzuola-SHAPE/Fiorenzuola.shp,altezza,570279.6400153337,4974934.655295375,,42461,249,42461,126.06719106945197,126.06634521484376,0.0107858188870046,126.10354,126.034004,5352939.0
tif_multichannel,240219_dem,/home/polyploidbreeding/rilievi_aerofotogrammetrici//240219_21 Fiorenzuola/EXPORT/240219_F_DEM_v001.tif,/home/polyploidbreeding/rilievi_aerofotogrammetrici//Fiorenzuola-SHAPE/Fiorenzuola.shp,altezza,570278.4920917172,4974931.960487931,,42774,256,42774,126.09110674708936,126.089599609375,0.0141254211594343,126.17104,126.05162,5393421.0
tif_multichannel,240219_dem,/home/polyploidbreeding/rilievi_aerofotogrammetrici//240219_21 Fiorenzuola/EXPORT/240219_F_DEM_v001.tif,/home/polyploidbreeding/rilievi_aerofotogrammetrici//Fiorenzuola-SHAPE/Fiorenzuola.shp,altezza,570301.7746303453,4974990.462439651,,42774,8,42774,125.7562421096928,125.75543212890624,0.0097464410407335,125.79685,125.72882,5379097.5
tif_multichannel,240219_dem,/home/polyploidbreeding/rilievi_aerofotogrammetrici//240219_21 Fiorenzuola/EXPORT/240219_F_DEM_v001.tif,/home/polyploidbreeding/rilievi_aerofotogrammetrici//Fiorenzuola-SHAPE/Fiorenzuola.shp,altezza,570300.6242589845,4974987.766760008,,42655,17,42655,125.79532293986637,125.79402160644533,0.0118017626955787,125.841225,125.76467,5365799.5
tif_multichannel,240219_dem,/home/polyploidbreeding/rilievi_aerofotogrammetrici//240219_21 Fiorenzuola/EXPORT/240219_F_DEM_v001.tif,/home/polyploidbreeding/rilievi_aerofotogrammetrici//Fiorenzuola-SHAPE/Fiorenzuola.shp,altezza,570299.4778325381,4974985.071123923,,42463,32,42463,125.83969573511057,125.84014892578124,0.01299164769928,125.91306,125.79572,5343531.0
tif_multichannel,240219_dem,/home/polyploidbreeding/rilievi_aerofotogrammetrici//240219_21 Fiorenzuola/EXPORT/240219_F_DEM_v001.tif,/home/polyploidbreeding/rilievi_aerofotogrammetrici//Fiorenzuola-SHAPE/Fiorenzuola.shp,altezza,570298.3314050946,4974982.375488064,,42660,41,42660,125.86748710736052,125.86793518066406,0.0124026386056007,125.91944,125.82374,5369507.0
tif_multichannel,240219_dem,/home/polyploidbreeding/rilievi_aerofotogrammetrici//240219_21 Fiorenzuola/EXPORT/240219_F_DEM_v001.tif,/home/polyploidbreeding/rilievi_aerofotogrammetrici//Fiorenzuola-SHAPE/Fiorenzuola.shp,altezza,570297.1834959772,4974979.680682574,,42585,56,42585,125.88883409651284,125.88816833496094,0.0134262609801834,125.93998,125.8474,5360976.0
tif_multichannel,240219_dem,/home/polyploidbreeding/rilievi_aerofotogrammetrici//240219_21 Fiorenzuola/EXPORT/240219_F_DEM_v001.tif,/home/polyploidbreeding/rilievi_aerofotogrammetrici//Fiorenzuola-SHAPE/Fiorenzuola.shp,altezza,570296.0321335351,4974976.983305923,,42772,65,42772,125.9123375105209,125.9098663330078,0.0143536270084787,125.96863,125.87513,5385522.5
tif_multichannel,240219_dem,/home/polyploidbreeding/rilievi_aerofotogrammetrici//240219_21 Fiorenzuola/EXPORT/240219_F_DEM_v001.tif,/home/polyploidbreeding/rilievi_aerofotogrammetrici//Fiorenzuola-SHAPE/Fiorenzuola.shp,altezza,570294.8842249269,4974974.288495204,,42467,80,42467,125.91963171403678,125.9183120727539,0.014604231349565,125.98058,125.87892,5347429.0
tif_multichannel,240219_dem,/home/polyploidbreeding/rilievi_aerofotogrammetrici//240219_21 Fiorenzuola/EXPORT/240219_F_DEM_v001.tif,/home/polyploidbreeding/rilievi_aerofotogrammetrici//Fiorenzuola-SHAPE/Fiorenzuola.shp,altezza,570293.7377934877,4974971.592860254,,42654,89,42654,125.92692361794909,125.92510223388672,0.0123524876135288,125.978134,125.89849,5371287.0
tif_multichannel,240219_dem,/home/polyploidbreeding/rilievi_aerofotogrammetrici//240219_21 Fiorenzuola/EXPORT/240219_F_DEM_v001.tif,/home/polyploidbreeding/rilievi_aerofotogrammetrici//Fiorenzuola-SHAPE/Fiorenzuola.shp,altezza,570292.5913610494,4974968.897225532,,42462,104,42462,125.94856577645896,125.94747161865234,0.0139339975783994,126.019226,125.9102,5348028.0
tif_multichannel,240219_dem,/home/polyploidbreeding/rilievi_aerofotogrammetrici//240219_21 Fiorenzuola/EXPORT/240219_F_DEM_v001.tif,/home/polyploidbreeding/rilievi_aerofotogrammetrici//Fiorenzuola-SHAPE/Fiorenzuola.shp,altezza,570291.440981686,4974966.201547718,,42971,113,42971,125.9615089246236,125.96173095703124,0.0139924707206419,126.00857,125.92357,5412692.0
tif_multichannel,240219_dem,/home/polyploidbreeding/rilievi_aerofotogrammetrici//240219_21 Fiorenzuola/EXPORT/240219_F_DEM_v001.tif,/home/polyploidbreeding/rilievi_aerofotogrammetrici//Fiorenzuola-SHAPE/Fiorenzuola.shp,altezza,570290.2906013196,4974963.505870131,,42462,128,42462,125.96951391832698,125.97000122070312,0.0147729315484636,126.02264,125.9223,5348917.5
tif_multichannel,240219_dem,/home/polyploidbreeding/rilievi_aerofotogrammetrici//240219_21 Fiorenzuola/EXPORT/240219_F_DEM_v001.tif,/home/polyploidbreeding/rilievi_aerofotogrammetrici//Fiorenzuola-SHAPE/Fiorenzuola.shp,altezza,570289.1441658845,4974960.810236092,,42656,137,42656,125.98709442985746,125.9873046875,0.0147713237989749,126.03474,125.94309,5374105.5
tif_multichannel,240219_dem,/home/polyploidbreeding/rilievi_aerofotogrammetrici//240219_21 Fiorenzuola/EXPORT/240219_F_DEM_v001.tif,/home/polyploidbreeding/rilievi_aerofotogrammetrici//Fiorenzuola-SHAPE/Fiorenzuola.shp,altezza,570287.9977294502,4974958.114602281,,42469,152,42469,126.00203677976876,126.00164794921876,0.0152609154310943,126.05877,125.956215,5351180.5
tif_multichannel,240219_dem,/home/polyploidbreeding/rilievi_aerofotogrammetrici//240219_21 Fiorenzuola/EXPORT/240219_F_DEM_v001.tif,/home/polyploidbreeding/rilievi_aerofotogrammetrici//Fiorenzuola-SHAPE/Fiorenzuola.shp,altezza,570286.8498138498,4974955.419793154,,42768,161,42768,126.01419285447064,126.0140380859375,0.0117485085222443,126.05153,125.97277,5389375.0
tif_multichannel,240219_dem,/home/polyploidbreeding/rilievi_aerofotogrammetrici//240219_21 Fiorenzuola/EXPORT/240219_F_DEM_v001.tif,/home/polyploidbreeding/rilievi_aerofotogrammetrici//Fiorenzuola-SHAPE/Fiorenzuola.shp,altezza,570285.6984423966,4974952.722418562,,42583,176,42583,126.03389850409788,126.03216552734376,0.0178172381461205,126.09788,125.975105,5366901.5
tif_multichannel,240219_dem,/home/polyploidbreeding/rilievi_aerofotogrammetrici//240219_21 Fiorenzuola/EXPORT/240219_F_DEM_v001.tif,/home/polyploidbreeding/rilievi_aerofotogrammetrici//Fiorenzuola-SHAPE/Fiorenzuola.shp,altezza,570284.5505222847,4974950.027615577,,42652,185,42652,126.03761840007505,126.03697204589844,0.0137344064840915,126.08586,125.99321,5375756.5
tif_multichannel,240219_dem,/home/polyploidbreeding/rilievi_aerofotogrammetrici//240219_21 Fiorenzuola/EXPORT/240219_F_DEM_v001.tif,/home/polyploidbreeding/rilievi_aerofotogrammetrici//Fiorenzuola-SHAPE/Fiorenzuola.shp,altezza,570283.4040818549,4974947.331982676,,42464,200,42464,126.02876554257725,126.02901458740234,0.0129012044650642,126.07938,125.991196,5351685.5
tif_multichannel,240219_dem,/home/polyploidbreeding/rilievi_aerofotogrammetrici//240219_21 Fiorenzuola/EXPORT/240219_F_DEM_v001.tif,/home/polyploidbreeding/rilievi_aerofotogrammetrici//Fiorenzuola-SHAPE/Fiorenzuola.shp,altezza,570282.2561622564,4974944.637174459,,42768,209,42768,126.04892676767676,126.04815673828124,0.0161389480681036,126.13852,125.99765,5390860.5
tif_multichannel,240219_dem,/home/polyploidbreeding/rilievi_aerofotogrammetrici//240219_21 Fiorenzuola/EXPORT/240219_F_DEM_v001.tif,/home/polyploidbreeding/rilievi_aerofotogrammetrici//Fiorenzuola-SHAPE/Fiorenzuola.shp,altezza,570281.1047867985,4974941.93980078,,42581,224,42581,126.04819050750336,126.0482177734375,0.0103133624526032,126.08366,126.01563,5367258.0
tif_multichannel,240219_dem,/home/polyploidbreeding/rilievi_aerofotogrammetrici//240219_21 Fiorenzuola/EXPORT/240219_F_DEM_v001.tif,/home/polyploidbreeding/rilievi_aerofotogrammetrici//Fiorenzuola-SHAPE/Fiorenzuola.shp,altezza,570279.4145779385,4974937.935804822,,42655,233,42655,126.07295744930256,126.0697021484375,0.0148728625438528,126.14816,126.0333,5377642.0
tif_multichannel,240219_dem,/home/polyploidbreeding/rilievi_aerofotogrammetrici//240219_21 Fiorenzuola/EXPORT/240219_F_DEM_v001.tif,/home/polyploidbreeding/rilievi_aerofotogrammetrici//Fiorenzuola-SHAPE/Fiorenzuola.shp,altezza,570278.2681330341,4974935.240172938,,42459,248,42459,126.06461527591324,126.06412506103516,0.0084073747253532,126.09703,126.03451,5352577.5
tif_multichannel,240219_dem,/home/polyploidbreeding/rilievi_aerofotogrammetrici//240219_21 Fiorenzuola/EXPORT/240219_F_DEM_v001.tif,/home/polyploidbreeding/rilievi_aerofotogrammetrici//Fiorenzuola-SHAPE/Fiorenzuola.shp,altezza,570277.1216871327,4974932.544541284,,42653,257,42653,126.08072116849928,126.08001708984376,0.0102949566040342,126.12564,126.05078,5377721.0
tif_multichannel,240219_dem,/home/polyploidbreeding/rilievi_aerofotogrammetrici//240219_21 Fiorenzuola/EXPORT/240219_F_DEM_v001.tif,/home/polyploidbreeding/rilievi_aerofotogrammetrici//Fiorenzuola-SHAPE/Fiorenzuola.shp,altezza,570300.405222945,4974991.048185882,,42580,7,42580,125.722076092062,125.72225952148438,0.0170789071259922,125.78411,125.67636,5353246.0
tif_multichannel,240219_dem,/home/polyploidbreeding/rilievi_aerofotogrammetrici//240219_21 Fiorenzuola/EXPORT/240219_F_DEM_v001.tif,/home/polyploidbreeding/rilievi_aerofotogrammetrici//Fiorenzuola-SHAPE/Fiorenzuola.shp,altezza,570299.254024698,4974988.347326828,,42550,18,42550,125.76680376028202,125.76692962646484,0.018542902905563,125.8356,125.7176,5351377.5
tif_multichannel,240219_dem,/home/polyploidbreeding/rilievi_aerofotogrammetrici//240219_21 Fiorenzuola/EXPORT/240219_F_DEM_v001.tif,/home/polyploidbreeding/rilievi_aerofotogrammetrici//Fiorenzuola-SHAPE/Fiorenzuola.shp,altezza,570298.1059589798,4974985.655997183,,42465,31,42465,125.8014364770988,125.80207061767578,0.0166863860581993,125.85241,125.73885,5342158.0
tif_multichannel,240219_dem,/home/polyploidbreeding/rilievi_aerofotogrammetrici//240219_21 Fiorenzuola/EXPORT/240219_F_DEM_v001.tif,/home/polyploidbreeding/rilievi_aerofotogrammetrici//Fiorenzuola-SHAPE/Fiorenzuola.shp,altezza,570296.9596848331,4974982.95687464,,42435,42,42435,125.84403204901614,125.84432220458984,0.0140168773555251,125.90654,125.79143,5340191.5
tif_multichannel,240219_dem,/home/polyploidbreeding/rilievi_aerofotogrammetrici//240219_21 Fiorenzuola/EXPORT/240219_F_DEM_v001.tif,/home/polyploidbreeding/rilievi_aerofotogrammetrici//Fiorenzuola-SHAPE/Fiorenzuola.shp,altezza,570295.8131021756,4974980.26472619,,42466,55,42466,125.88142278528706,125.88168334960938,0.0134149562664976,125.93894,125.83435,5345680.5
tif_multichannel,240219_dem,/home/polyploidbreeding/rilievi_aerofotogrammetrici//240219_21 Fiorenzuola/EXPORT/240219_F_DEM_v001.tif,/home/polyploidbreeding/rilievi_aerofotogrammetrici//Fiorenzuola-SHAPE/Fiorenzuola.shp,altezza,570294.6628855286,4974977.565563104,,42746,66,42746,125.91185140130072,125.9114990234375,0.0120823519762464,125.98588,125.86564,5382228.0
tif_multichannel,240219_dem,/home/polyploidbreeding/rilievi_aerofotogrammetrici//240219_21 Fiorenzuola/EXPORT/240219_F_DEM_v001.tif,/home/polyploidbreeding/rilievi_aerofotogrammetrici//Fiorenzuola-SHAPE/Fiorenzuola.shp,altezza,570293.5123495328,4974974.873369459,,42466,79,42466,125.9232327038101,125.9228744506836,0.0088139676884215,125.97005,125.89872,5347456.0
tif_multichannel,240219_dem,/home/polyploidbreeding/rilievi_aerofotogrammetrici//240219_21 Fiorenzuola/EXPORT/240219_F_DEM_v001.tif,/home/polyploidbreeding/rilievi_aerofotogrammetrici//Fiorenzuola-SHAPE/Fiorenzuola.shp,altezza,570292.3660713878,4974972.174247823,,42435,90,42435,125.9402026628962,125.93827056884766,0.0108503433335285,126.00362,125.90792,5344272.5
tif_multichannel,240219_dem,/home/polyploidbreeding/rilievi_aerofotogrammetrici//240219_21 Fiorenzuola/EXPORT/240219_F_DEM_v001.tif,/home/polyploidbreeding/rilievi_aerofotogrammetrici//Fiorenzuola-SHAPE/Fiorenzuola.shp,altezza,570291.219484737,4974969.482100286,,42461,103,42461,125.9581498316102,125.9585418701172,0.0089505746815503,125.99043,125.92641,5348309.0
tif_multichannel,240219_dem,/home/polyploidbreeding/rilievi_aerofotogrammetrici//240219_21 Fiorenzuola/EXPORT/240219_F_DEM_v001.tif,/home/polyploidbreeding/rilievi_aerofotogrammetrici//Fiorenzuola-SHAPE/Fiorenzuola.shp,altezza,570290.0717302255,4974966.783806769,,42558,114,42558,125.97430565346116,125.97278594970705,0.0116969207015217,126.03555,125.94096,5361214.5
tif_multichannel,240219_dem,/home/polyploidbreeding/rilievi_aerofotogrammetrici//240219_21 Fiorenzuola/EXPORT/240219_F_DEM_v001.tif,/home/polyploidbreeding/rilievi_aerofotogrammetrici//Fiorenzuola-SHAPE/Fiorenzuola.shp,altezza,570288.9202047681,4974964.089915237,,42574,127,42574,125.9649668811951,125.96321105957033,0.0125484802125591,126.026596,125.92855,5362832.5
tif_multichannel,240219_dem,/home/polyploidbreeding/rilievi_aerofotogrammetrici//240219_21 Fiorenzuola/EXPORT/240219_F_DEM_v001.tif,/home/polyploidbreeding/rilievi_aerofotogrammetrici//Fiorenzuola-SHAPE/Fiorenzuola.shp,altezza,570287.7724419468,4974961.3916246565,,42445,138,42445,125.97496760513606,125.97447967529295,0.0103380904070714,126.01314,125.94081,5347007.5
tif_multichannel,240219_dem,/home/polyploidbreeding/rilievi_aerofotogrammetrici//240219_21 Fiorenzuola/EXPORT/240219_F_DEM_v001.tif,/home/polyploidbreeding/rilievi_aerofotogrammetrici//Fiorenzuola-SHAPE/Fiorenzuola.shp,altezza,570286.6258513021,4974958.699478028,,42466,151,42466,125.97828851316348,125.97899627685548,0.0074308747469413,126.00349,125.95543,5349794.0
